KNUMBER|APPLICANT|CONTACT|STREET1|STREET2|CITY|STATE|COUNTRY_CODE|ZIP|POSTAL_CODE|DATERECEIVED|DECISIONDATE|DECISION|REVIEWADVISECOMM|PRODUCTCODE|STATEORSUMM|CLASSADVISECOMM|SSPINDICATOR|TYPE|THIRDPARTY|EXPEDITEDREVIEW|DEVICENAME
K770629|Instrumentation Industries, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/04/1977|05/23/1977|SESE|AN|CBP||AN||Traditional|N||VALVE, EXHALATION BE 115-4, 115-5
K770630|Instrumentation Industries, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/04/1977|05/23/1977|SESE|AN|BZA||AN||Traditional|N||ADAPTER, UNIVERSAL, BE 105-6
K770631|Instrumentation Industries, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/04/1977|05/23/1977|SESE|AN|JAY||AN||Traditional|N||FLEX ARM BE 122, CLAMP 122-27
K770632|Instrumentation Industries, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/04/1977|04/08/1977|SESE|AN|KGK||AN||Traditional|N||GAS COLLHCTOR BE 155(155-2-3,154-4)
K770633|Instrumentation Industries, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/04/1977|05/23/1977|SESE|AN|CAF||AN||Traditional|N||BRACKET BE 122-1
K770634|Instrumentation Industries, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/04/1977|04/08/1977|SESE|AN|BZA||AN||Traditional|N||ADAPTER BE 105-101 & 125-101
K770635|Tecnol New Jersey Wound Care, Inc.||368 Fairview Ave.||Hammonton|NJ|US|08037|08037|04/04/1977|05/23/1977|SESE|HO|FMP||HO||Traditional|N||PROTECTOR, HEEL & ELBOW
K770636|I E Industries||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/04/1977|04/15/1977|SESE|PM|INT||PM||Traditional|N||TABLE, EXAM & MANUPULATION
K770637|The Perkin-Elmer Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/04/1977|06/23/1977|SESE|TX|DOP||CH||Traditional|N||MERCURY/HYDRIDE SYSTEM MHS-1
K770638|Peokin-Elmer Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/04/1977|06/24/1977|SESE|TX|KIE||CH||Traditional|N||DETECTOR, UV, MOLEL GC-55
K770639|Peokin-Elmer Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/04/1977|06/24/1977|SESE|TX|KZQ||CH||Traditional|N||DETECTOR, IR, MODEL GC-33
K770640|The Perkin-Elmer Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/04/1977|06/24/1977|SESE|TX|||||Traditional|N||GRAPHITE ATOMIZER, HGA-76B
K770641|Medical Testing System, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/04/1977|06/24/1977|SESE|OB|KNA||OB||Traditional|N||MINI-CONER TM
K770642|National Patent Development Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/04/1977|04/15/1977|SESE|DE|EIC||DE||Traditional|N||SYRINGE, ENDODONTIC W/NOTCHED TIP NEEDLE
K770643|Hycel, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/04/1977|06/24/1977|SESE|CH|CGX||CH||Traditional|N||CREATININE TEST, SUPER SEVENTEEN
K770644|Unirad Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/04/1977|04/14/1977|SESE|OB|HEM||OB||Traditional|N||ULTRASOUND B-SCANNING SYSTEM
K770645|Instrumentation Laboratory CO||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/05/1977|06/24/1977|SESE|TX|JXR||CH||Traditional|N||SPECTROPHOTOMETER, MODEL 751
K770646|C.R. Bard, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/05/1977|04/28/1977|SESE|SU|GEI||SU||Traditional|N||ELECTROSURGICAL PATIENT GROUNDING PAD
K770647|C.R. Bard, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/05/1977|05/23/1977|SESE|SU|GEI||SU||Traditional|N||ELECTROSURGICAL GROUNDING CABLE
K770648|Bio-Rad||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/05/1977|06/14/1977|SESE|IM|CDP||CH||Traditional|N||QUANTIMUNE T-3 RIA
K770649|Medical Development Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/06/1977|06/02/1977|SESE|HO|KDQ||HO||Traditional|N||VAC-RITE
K770650|Gibco Laboratories Life Technologies, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/06/1977|04/15/1977|SESE|MI|JSL||MI||Traditional|N||PRE-DUCED CULTURE MEDIA
K770651|Edward Weck, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/06/1977|04/14/1977|SESE|SU|GAD||SU||Traditional|N||RETRACTORS & HOOKS, ABRAMSON
K770652|Bausch & Lomb, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/06/1977|07/06/1977|SESE|PA|IBK||PA||Traditional|N||FLUORESCENCE ILLUMINATOR ACCESSORY
K770654|Bd Becton Dickinson Vacutainer Systems Preanalytic||1875 Eye St. NW Suite 625||Washington|DC|US|20006|20006|04/06/1977|06/24/1977|SESE|CH|CDQ||CH||Traditional|N||UN, UV DELTA TEST ASSAY
K770655|Bd Becton Dickinson Vacutainer Systems Preanalytic||1875 Eye St. NW Suite 625||Washington|DC|US|20006|20006|04/06/1977|06/24/1977|SESE|HE|GJP||HE||Traditional|N||LATELET DETERMIBATION KIT, UL 800
K770656|Edwards Pacemaker Systems||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/07/1977|04/26/1977|SESE|CV|DXY||CV||Traditional|N||GENERATOR, PULSE, CARDIAC 20U
K770657|Edwards Pacemaker Systems||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/07/1977|04/26/1977|SESE|CV|DXY||CV||Traditional|N||GENERATOR, PULSE, CARDIAC 2LU
K770658|Robert R. Moore||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|04/07/1977|06/17/1977|SESE|PM|ION||PM||Traditional|N||EXERCISER, LEG, LOWER EXTREMITY
K770659|Miles Laboratories, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/07/1977|05/20/1977|SESE|IM|JMF||CH||Traditional|N||RIALYZE HPL (RIA)
K770660|Instrumentation Laboratory CO||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/07/1977|06/24/1977|SESE|CH|||||Traditional|N||ANALYZER, CENTRIFUGAL, IL MULTISTAT III
K770661|Med Telectronics , Ltd.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/07/1977|04/26/1977|SESE|CV|DXY||CV||Traditional|N||GENERATOR, PULSE, IMPLANTABLE
K770662|Corning Medical & Scientific||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/07/1977|04/15/1977|SESE|IM|JZT||IM||Traditional|N||VIEWER, FLUOROMETIC, MODEL 721
K770663|Bio-Feedback Systems, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/07/1977|04/26/1977|SESE|NE|HCC||NE||Traditional|N||FEEDBACK EMG SYSTEM, MODEL PE-L00
K770664|J & S Industries, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/07/1977|07/05/1977|SESE|AN|CAF||AN||Traditional|N||NEBULIZER
K770665|Mcgaw Respiratory Therapy||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/08/1977|04/15/1977|SESE|HO|CBD||HO||Traditional|N||VALVE, PRESSURE, DEMAND
K770666|Technicon Instruments Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/08/1977|05/06/1977|SESE|HE|GKL||HE||Traditional|N||HEMALOG 8/90
K770667|Sterndent Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/08/1977|04/20/1977|SESE|DE|KZN||DE||Traditional|N||CHROMASCAN TM
K770668|Kent Laboratories, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/08/1977|04/28/1977|SESE|IM|DEW||IM||Traditional|N||FLUORESCEIN CONJUGATED ANTISERUM
K770669|Kent Laboratories, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/08/1977|04/28/1977|SESE|IM|DEW||IM||Traditional|N||RHODAMINE-CONJUGATED ANTISERUM
K770670|Kent Laboratories, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/08/1977|04/28/1977|SESE|IM|DFK||IM||Traditional|N||FLOR. CONJUG. HUMAN FAB FRAGMENT
K770671|Turner Assoc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/08/1977|06/27/1977|SESE|CH|JQP||CH||Traditional|N||CALCULATOR, ENZYME, TURNER
K770672|Concord Laboratories, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/08/1977|04/15/1977|SESE|GU|KNX||GU||Traditional|N||COLLECTOR, SANI-CATCH, NO. 1010
K770673|Concord Laboratories, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/08/1977|04/15/1977|SESE|GU|KNX||GU||Traditional|N||COLLECTOR, SANI-CATCH, NO. 1014
K770674|American Hospital Supply Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/11/1977|04/26/1977|SESE|OB|HHK||OB||Traditional|N||CURETTE, UTERINE, VACUUM ASPIRATING
K770675|Lexington Instruments||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/11/1977|04/26/1977|SESE|CV|DXG||CV||Traditional|N||COMPUTER, CARDIAC OUTPUT, MODEL KM275
K770676|G.D. Searle and Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/11/1977|05/20/1977|SESE|IM|CDX||CH||Traditional|N||T-4 RIA REAGENT SET
K770677|G.D. Searle and Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/11/1977|05/20/1977|SESE|IM|CDP||CH||Traditional|N||T-3 RIA REAGENT SET
K770678|Cutter Laboratories, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|04/11/1977|05/25/1977|SESE|RA|KXZ||OB||Traditional|N||ELC-THERMO-SYSTEM
K770679|Coulter Electronics, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/11/1977|05/03/1977|SESE|CH|JJE||CH||Traditional|N||CHEMISTRY, COULTER
K770680|Geometric Data, Div. Smithkline Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/11/1977|07/01/1977|SESE|HE|GKZ||HE||Traditional|N||HEMATRAK
K770681|Scimed Life Systems, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/11/1977|04/26/1977|SESE|CV|KRI||CV||Traditional|N||VALVE, PRESSURE RELIEF, BLOOD OXYGENATOR
K770682|Castle Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/11/1977|05/20/1977|SESE|HO|FLE||HO||Traditional|N||STERILIZER, SERIES 3000, MODIFICATION TO
K770683|Gibco Laboratories Life Technologies, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/12/1977|04/26/1977|SESE|MI|JTW||MI||Traditional|N||BOTTLE, BLOOD CULTURE, BI-PHASIC
K770684|Parker Laboratories, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/12/1977|04/26/1977|SESE|DE|ELZ||DE||Traditional|N||CROWN, ACRYLIC, CORAL BRAND, PREFORMED
K770685|Parker Laboratories, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/12/1977|04/26/1977|SESE|DE|EAQ||DE||Traditional|N||LIGHT, EXAMINING, DENTAL, ULTRA VIOLET
K770686|Electro Therapeutic Devices, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/12/1977|07/14/1977|SESE|PM|IRT||PM||Traditional|N||THERATHERM
K770687|Microbiological Assoc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/13/1977|06/14/1977|SESE|IM|GRE||MI||Traditional|N||MEASLESVIRUS FLOURE. CONJUGATED ANTISERU
K770688|Widex Hearing Aid Co., Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/13/1977|04/20/1977|SESE|EN|ESD||EN||Traditional|N||HEARING AID MODEL F8H ANL F8T
K770689|Widex Hearing Aid Co., Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/13/1977|04/20/1977|SESE|EN|ESD||EN||Traditional|N||HEARING AID MODEL A8H AND A8T
K770690|Howmedica Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/13/1977|07/21/1977|SESE|OR|JDY||OR||Traditional|N||MASK, VAPOR, MONOMER
K770691|Gambro, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/14/1977|04/28/1977|SESE|GU|KOC||GU||Traditional|N||GAMBRO VENOUS BLOOD LINE
K770692|Brattle Instrument Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/14/1977|04/26/1977|SESE|OB|HGM||OB||Traditional|N||MONITOR, FETAL, NO. L04-1100
K770693|Xonics Medical Systems, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/13/1977|08/03/1977|SESE|RA|IZH||RA||Traditional|N||X-RAY DEVICE, MAMMOGRAPHIC DIAGNOSTIC
K770694|Harleco Diagnostics||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|04/15/1977|07/01/1977|SESE|CH|CGS||CH||Traditional|N||CPK ULTRAZYME PLUS
K770695|Technolics, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|04/15/1977|07/14/1977|SESE|HO|KMI||HO||Traditional|N||MONITOR, BED, TECHNOLICS
K770697|Richard Wolf Medical Instruments Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/15/1977|05/20/1977|SESE|OB|HEX||OB||Traditional|N||COLPOSCOPE SYSTEM
K770698|Devon Industries, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/15/1977|05/06/1977|SESE|SU|||||Traditional|N||COUNTER, SPONGE
K770699|Medical Disposables Intl., Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|04/18/1977|06/14/1977|SESE|GU|FIE||GU||Traditional|N||NEEDLE SET, A-V FISTULA
K770701|Geometric Data, Div. Smithkline Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/18/1977|06/03/1977|SESE|HE|GKZ||HE||Traditional|N||HEMATRAK MODEL 125
K770702|Clinical Assays, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/18/1977|06/17/1977|SESE|IM|DBF||IM||Traditional|N||IN VITRO FERRITIN RIA TEST
K770703|Millipore Corp.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|04/18/1977|06/14/1977|SESE|HO|FPB||HO||Traditional|N||FILTER UNIT, SINGLE USE
K770704|Tillotson Rubber Co., Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/18/1977|06/24/1977|SESE|HO|KGO||SU||Traditional|N||GLOVES, SURGEONS, LATEX
K770705|Instruments For Cardiac Research||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/18/1977|06/02/1977|SESE|CV|DQK||CV||Traditional|N||CARDIAC ACQUISITION SYSTEM, ICR 2001
K770706|Mallinckrodt Critical Care||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/18/1977|05/06/1977|SESE|SU|GBX||SU||Traditional|N||CATHETER, IRRIGATION
K770707|Norton Performance Plastics Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/18/1977|06/03/1977|SESE|HO|FMG||HO||Traditional|N||TYGON PAC-MONITORING LINES & FLUID ADMIN
K770708|Norton Performance Plastics Corp.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|04/18/1977|06/08/1977|SESE|HO|FMG||HO||Traditional|N||TYGON PAC-STOPCOCKS
K770709|3M Health Care, Sarns||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/18/1977|04/27/1977|SESE|CV|DRF||CV||Traditional|N||PROBE, TEMPERATURE, SYSTEM, SARNS
K770710|Richard Wolf Medical Instruments Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/18/1977|04/26/1977|SESE|OR|HRX||OR||Traditional|N||NEEDLE, SPRAY
K770711|Richard Wolf Medical Instruments Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/18/1977|04/26/1977|SESE|SU|GCJ||GU||Traditional|N||TROCAR SLEEVE SYSTEM, 6.5MM TO 5.0MM
K770712|Richard Wolf Medical Instruments Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/18/1977|04/26/1977|SESE|SU|GCJ||GU||Traditional|N||TROCAR SLEEVE SYSTEM 4MM TO 3.4MM
K770713|Cavitron Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/18/1977|04/27/1977|SESE|AN|CCK||AN||Traditional|N||MONITOR, PATIENT, RESP. CARBON DIOXIDE
K770714|Mallinckrodt Critical Care||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/18/1977|04/27/1977|SESE|CV|DXE||CV||Traditional|N||CATHETER, ARTERIAL EMBOLECTOMY
K770715|Cardiac Pacemakers, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/18/1977|04/25/1977|SESE|CV|DXY||CV||Traditional|N||GENERATOR, PULSE, BIPOLAR, MODEL #604
K770716|Cardiac Pacemakers, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/18/1977|04/26/1977|SESE|CV|DXY||CV||Traditional|N||GENERATOR, PULSE, UNIPOLAR, MODEL #504
K770717|Sorensen Research||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|04/18/1977|08/15/1977|SESE|PM|EGJ||PM||Traditional|N||IONTOPHORESIS SYSTEM MODULE, DM 500
K770718|Kallestad Laboratories, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/18/1977|04/26/1977|SESE|IM|JZS||IM||Traditional|N||STAIN, R-250, COOMASSIE BRILLIANT BLUE
K770719|Kallestad Laboratories, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/18/1977|04/26/1977|SESE|IM|JZS||IM||Traditional|N||IMMUNOELECTROFILM KIH
K770720|William Harvey Life Products Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/18/1977|08/04/1977|SESE|CV|BYS||CV||Traditional|N||TUBING PACK, EXTRACORPOREAL, H-3000
K770721|The Perkin-Elmer Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/18/1977|04/28/1977|SESE|AN|CCK||AN||Traditional|N||MONITORS, REMOTE, RMS III
K770722|Bay Area Hema. Onco. Clinic. & Res. L||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/19/1977|07/11/1977|SESE|HE|JBR||HE||Traditional|N||THROMBO SCREEN QUANTITATIVE HEPARIN ASSA
K770723|Chattanooga Pharmacal Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/19/1977|07/11/1977|SESE|PM|INT||PM||Traditional|N||TABLE, TREATMENT, THERAPY, PHYSICAL
K770724|Chattanooga Pharmacal Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/19/1977|07/11/1977|SESE|PM|IRS||PM||Traditional|N||TRACTION DEVICES, INTERMITTENT, TX
K770725|Jaytronics, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|04/19/1977|04/26/1977|SESE|NE|GZI||NE||Traditional|N||STIMULATOR, MUSCLE, MODEL 107
K770726|Squibb & Sons, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/19/1977|04/28/1977|SESE|IM|CDX||CH||Traditional|N||RIA KIT, T4 CLASP
K770727|National Catheter Co. Div. Mallinckrodt||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/19/1977|04/26/1977|SESE|OB|KNA||OB||Traditional|N||MANIPULATOR & INJECTOR, UTERINE
K770728|Milton Roy Co. Analytical||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/20/1977|04/28/1977|SESE|OP|||||Traditional|N||INTRAOCULAR LENS
K770729|Richard Wolf Medical Instruments Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/20/1977|04/28/1977|SESE|GU|FGA||GU||Traditional|N||PYELOSCOPE SYSTEM
K770730|Dynatech Medical Products||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/20/1977|07/11/1977|SESE|HO|FRN||HO||Traditional|N||PUMP, INFUSION, DYNATECH/HANDLEY
K770731|Bd Becton Dickinson Vacutainer Systems Preanalytic||1875 Eye St. NW Suite 625||Washington|DC|US|20006|20006|04/20/1977|06/24/1977|SESE|IM|||||Traditional|N||EAGENT SYSTEM, CORTISOL, ARIA
K770732|Bd Becton Dickinson Vacutainer Systems Preanalytic||1875 Eye St. NW Suite 625||Washington|DC|US|20006|20006|04/20/1977|06/22/1977|SESE|IM|JLS||CH||Traditional|N||REAGENT SYSTEM, PROGESTERONE, ARIA
K770733|Bd Becton Dickinson Vacutainer Systems Preanalytic||1875 Eye St. NW Suite 625||Washington|DC|US|20006|20006|04/20/1977|06/24/1977|SESE|IM|CDX||CH||Traditional|N||REAGENT SYSTEM, THYROXINE, ARIA
K770734|Travenol Laboratories, S.A.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/21/1977|05/10/1977|SESE|GU|FJI||GU||Traditional|N||DIALYZER, FIBER, HOLLOW
K770735|Travenol Laboratories, S.A.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/21/1977|05/10/1977|SESE|GU|FHS||GU||Traditional|N||DIALYZER, COIL, CD, LSA, 5M1765
K770736|Cavitron Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/21/1977|06/02/1977|SESE|CH|CHL||CH||Traditional|N||MONITOR, PATIENT, MODEL PM-20N
K770737|G.D. Searle and Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/21/1977|06/22/1977|SESE|IM|CDX||CH||Traditional|N||REAGENT SET, T-4, CPB
K770738|G.D. Searle and Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/21/1977|06/22/1977|SESE|IM|CDP||CH||Traditional|N||REAGENT, T-3 UPTAKE
K770739|G.D. Searle and Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/21/1977|06/22/1977|SESE|IM|CDP||CH||Traditional|N||SERUM SET, THYROID CONTROL
K770740|G.D. Searle and Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/21/1977|06/22/1977|SESE|IM|JJJ||CH||Traditional|N||RADIOASSAY TUBES & RADIOASSAY TUBE CAPS
K770742|Cutter Laboratories, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|04/22/1977|04/28/1977|SESE|PM|ITG||PM||Traditional|N||CUTTER CAST 7
